,시군명,식당,식당_영문명,최후의음식,위도,경도
319,광주시,흙토담골,heulgtodamgol,불고기,37.4778829,127.3718012
320,광주시,송악추어탕,song-agchueotang,추어탕,37.3602036,127.1474108
321,광주시,한계령,hangyelyeong,갈비구이,37.3605939,127.2449271
322,광주시,감미옥,gammiog,0,37.404225,127.2558083
323,광주시,고향매운탕,gohyangmaeuntang,매운탕,37.4991616,127.3027197
324,광주시,송탄이정부대찌개,songtan-ijeongbudaejjigae,0,37.3622263,127.158127
325,광주시,장지골메기매운탕,jangjigolmegimaeuntang,매운탕,37.3939252,127.2390039
326,광주시,가원,ilmihaemulsonkalgugsu,불고기,37.4622492,127.3261392
327,광주시,할매순대국,halmaesundaegug,감자탕,37.3506745,127.3371045
328,광주시,장지리가마솥해장국,jangjiligamasothaejang-gug,0,37.3969183,127.233536
329,광주시,BBQ카페 곤지암리조트점,BBQkape gonjiamlijoteujeom,"치킨, 피자",37.3369886,127.3033039
330,광주시,담하,damha,갈비탕,37.3369886,127.3033039
331,광주시,라그로타,lageulota,0,37.3369886,127.3033039
332,광주시,KOKIIN GALLERY,,갈비구이,37.4253915,127.2867218
333,광주시,기와집의정부부대찌개,giwajib-uijeongbubudaejjigae,0,37.4115313,127.305996
334,광주시,한마당,hanmadang,불고기,37.4770525,127.1820941
335,광주시,이로재,ilojae,삼계탕,37.4748834,127.2328144
336,광주시,친환경쌈밥,chinhwangyeongssambab,불고기,37.3534865,127.3270831
337,광주시,정상휴게소(Cafe on Top),jeongsanghyugeso(Cafe on Top),0,37.3369886,127.3033039
338,광주시,능골한우가,neung-golhan-uga,갈비탕,37.3456773,127.1817927
339,광주시,천덕봉삼계탕,cheondeogbongsamgyetang,삼계탕,37.3369886,127.3033039
340,광주시,해송,haesong,0,37.3262638,127.3378877
341,광주시,카페라운지,kapelaunji,0,37.3369886,127.3033039
342,광주시,찜했어!,jjimhaess-eo!,0,37.3932537,127.2275961
343,광주시,곤짬뽕,gonjjamppong,"짜장면, 짬뽕",37.3369886,127.3033039
344,광주시,백제장,baegjejang,갈비구이,37.4786084,127.1838954
345,구리시,서울매운탕,seoulmaeuntang,0,37.5916193,127.1442564
346,구리시,북한강,bughangang,"갈비구이, 삼겹살",37.5984483,127.1445638
347,구리시,두메골,dumegol,불고기,37.6277533,127.1400881
348,구리시,무쇠솥왕뚜껑 삼겹살,musoesot-wangttukkeong samgyeobsal,삼겹살,37.6051467,127.1410432
349,구리시,양촌리,yangchonli,갈비구이,37.6010632,127.1428701
350,구리시,속초항,sogchohang,닭갈비,37.5898931,127.1486463
351,구리시,학,hag,0,37.5974489,127.1362844
352,구리시,미송스시,misongseusi,0,37.6010893,127.1358492
353,구리시,빛나는바다 구리점,bichnaneunbada gulijeom,0,37.5974769,127.1431805
354,구리시,강씨네 아천칡냉면,gangssine acheonchilgnaengmyeon,"물냉면, 비빔냉면",37.5925348,127.1395705
355,구리시,한돈한우정육식당,handonhan-ujeong-yugsigdang,0,37.5949768,127.1468445
356,구리시,이가네참숯풍천민물장어,iganechamsuchpungcheonminmuljang-eo,훈제오리,37.598592,127.144983
357,구리시,박서방춘천닭갈비 토평점,bagseobangchuncheondalg-galbi topyeongjeom,닭갈비,37.5906418,127.1479231
358,구리시,김명자 낙지마당 구리점,gimmyeongja nagjimadang gulijeom,0,37.5903715,127.1478999
359,구리시,"엄나무보쌈, 족발","eomnamubossam, jogbal","보쌈, 족발",37.5902273,127.1479223
360,구리시,서옹 메밀 막국수,seoong memil maggugsu,막국수,37.6013641,127.1232347
361,구리시,"무릉도원 돌솥밥 순두부 &보쌈, 족발","muleungdowon dolsotbab sundubu &bossam, jogbal","보쌈, 족발",37.5974487,127.1364542
362,구리시,담터갈비,damteogalbi,갈비구이,37.6418872,127.1168757
363,구리시,보배곱창,bobaegobchang,0,37.5994518,127.1417347
364,구리시,안흥갈비,anheung-galbi,칼국수,37.6028061,127.1314018
365,구리시,수택축산물도매센터정육식당,sutaegchugsanmuldomaesenteojeong-yugsigdang,"갈비구이, 물냉면, 비빔냉면",37.5980071,127.1443138
366,구리시,하남돼지집,hanamdwaejijib,삼겹살,37.6082221,127.1383988
367,구리시,포앤덤,poaendeom,갈비구이,37.5974222,127.135956
368,구리시,큰집돌솥설렁탕,keunjibdolsotseolleongtang,곰탕_설렁탕,37.5975023,127.1368393
369,구리시,육대장,yugdaejang,"보쌈, 족발",37.584975,127.1475611
370,구리시,제주해물탕아귀찜,jejuhaemultang agujjim,0,37.5907325,127.1474024
371,구리시,남가네 설악추어탕 토평점,namgane seol-agchueotang topyeongjeom,추어탕,37.5827864,127.1469568
372,구리시,소담원,sodam-won,훈제오리,37.5976176,127.1384248
373,구리시,화화토평점,hwahwatopyeongjeom,갈비구이,37.58703,127.1393454
374,구리시,무교동미성낙지,mugyodongmiseongnagji,0,37.5970346,127.1361251
375,구리시,(주)갈매골순두부,(ju)galmaegolsundubu,"보쌈, 족발",37.6217235,127.1070696
376,구리시,돌깨마을 맷돌순두부,dolkkaema-eul maesdolsundubu,0,37.5831468,127.1469575
377,구리시,삼겹싸롱 구리돌다리점,samgyeobssalong gulidoldalijeom,0,37.599501,127.1381452
378,구리시,한솥도시락 구리교문점,hansotdosilag guligyomunjeom,갈비구이,37.6001177,127.1345113
379,구리시,쌈촌 인창점,ssamchon inchangjeom,0,37.6046691,127.1411442
380,구리시,박가뼈다귀감자탕,baggappyeodagwigamjatang,감자탕,37.6054191,127.1392657
381,구리시,참숯왕갈비,chamsuch-wang-galbi,"삼겹살, 갈비구이",37.5997012,127.1363677
382,구리시,당진아구동태찜탕,dangjin-agudongtaejjimtang,갈비구이,37.5963652,127.1460885
383,구리시,신선설농탕,sinseonseolnongtang,곰탕_설렁탕,37.6007287,127.1360411
384,구리시,정우연,jeong-uyeon,"갈비구이, 삼겹살",37.6064466,127.1389278
385,구리시,초향,chohyang,0,37.5969227,127.1314257
386,구리시,하루덕 구리인창점,haludeog guliinchangjeom,훈제오리,37.60587,127.1389268
387,구리시,엉터리생고기,eongteolisaeng-gogi,삼겹살,37.6079517,127.1385342
388,구리시,정통 삼계탕,gosu,삼계탕,37.5905082,127.1466434
389,구리시,토평 원조뼈다귀,topyeong wonjoppyeodagwi,0,37.5934763,127.150782
390,구리시,동원한방족발,dong-wonhanbangjogbal,갈비구이,37.5974469,127.1380056
391,구리시,금강농원,geumgangnong-won,갈비구이,37.5824539,127.1462656
392,구리시,천지연,cheonjiyeon,갈비구이,37.5624774,127.1144344
393,구리시,양기와,yang-giwa,0,37.5905058,127.1485682
394,구리시,수 갈비탕,su galbitang,"갈비탕, 갈비찜",37.6018341,127.1385344
395,구리시,옹기종기동태탕,ong-gijong-gidongtaetang,0,37.6008907,127.1439569
396,구리시,본추어탕,bonchueotang,추어탕,37.6325025,127.1132928
397,구리시,착한낙지,chaghannagji,산낙지,37.5876758,127.1493665
398,구리시,오백년 누룽지백숙,obaegnyeon nulungjibaegsug,삼계탕,37.5833366,127.1464824
399,구리시,먹골촌,meoggolchon,갈비구이,37.5882569,127.1299049
400,구리시,자연에서 온 추어탕,jayeon-eseo on chueotang,추어탕,37.5628109,127.1143444
401,구리시,만송골갈비탕,mansong-golgalbitang,"갈비탕, 갈비찜",37.5840933,127.1465631
402,구리시,고구려,gogulyeo,갈비구이,37.5629552,127.1142314
403,구리시,한우명가 어서오소,han-umyeong-ga eoseooso,갈비구이,37.597033,127.1375632
404,구리시,메밀랑,memillang,막국수,37.5961758,127.1305638
405,구리시,아리랑갈비 구리점,alilang-galbi gulijeom,갈비구이,37.5977528,127.1302834
406,구리시,제주돈돈,jejudondon,막국수,37.602279,127.1355116
407,구리시,조선화로집 구리점,joseonhwalojib gulijeom,감자탕,37.5894516,127.1486454
408,구리시,귀품찬갈비와숯불구이,gwipumchangalbiwasuchbulgu-i,갈비구이,37.5836421,127.147117
409,구리시,서울해장국,seoulhaejang-gug,0,37.6333654,127.1409028
410,구리시,파스타 아미고,paseuta amigo,0,37.5852887,127.1489543
411,구리시,구리타워G레스토랑,gulitawoGleseutolang,0,37.5887606,127.1605324
412,구리시,스시원참치,seusiwonchamchi,0,37.5904241,127.1490889
413,구리시,진품참치,jinpumchamchi,0,37.5905082,127.1466434
414,구리시,참치루,chamchilu,0,37.598062,127.1436458
415,구리시,하나일식,hanailsig,0,37.606564,127.1387015
416,구리시,유래등,yulaedeung,"짜장면, 짬뽕",37.6196445,127.1400959
417,구리시,리하,liha,"짜장면, 짬뽕",37.5867596,127.1394807
418,구리시,도화,dohwa,"짜장면, 짬뽕",37.583309,127.1469239
419,구리시,정이품,jeong-ipum,0,37.5970866,127.137903
420,구리시,(주)이랜드파크 자연별곡,(ju)ilaendeupakeu jayeonbyeolgog,0,37.6015332,127.1415687
421,구리시,온달한우 생고기,ondalhan-u saeng-gogi,삼겹살,37.5812036,127.128591
422,구리시,도야족발,doyajogbal,0,37.5969194,127.1422849
423,구리시,육본한우,yugbonhan-u,갈비구이,37.5909534,127.1435645
424,구리시,초원아구찜,chowon-agujjim,0,37.5919484,127.1322324
425,구리시,청기와 생등심,cheong-giwa saengdeungsim,갈비구이,37.5984203,127.1453677
426,구리시,함흥냉면,hamheungnaengmyeon,"불고기, 물냉면, 비빔냉면",37.5915614,127.1318128
427,군포시,김수사,gimsusa,0,37.3596134,126.9328191
428,군포시,아라일식,alailsig,0,37.3738918,126.944457
429,군포시,군포본점뽕잎사랑,gunpobonjeomppong-ipsalang,"보쌈, 족발",37.3434215,126.9487916
430,군포시,한패,hanpae,삼겹살,37.3585853,126.9313189
431,군포시,어죽이네철렵국,eojug-inecheollyeobgug,0,37.3378641,126.935006
432,군포시,나능이 능이버섯백숙,naneung-i neung-ibeoseosbaegsug,삼계탕,37.3377018,126.9347917
433,군포시,소잡는해녀,sojabneunhaenyeo,갈비구이,37.3605322,126.9325361
434,군포시,스테이크1.5,seuteikeu1.5,0,37.3654228,126.9293707
435,군포시,즐거운 돈까스,jeulgeoun donkkaseu,0,37.3468933,126.9555606
436,군포시,제주흑&백돼지,jejuheug&baegdwaeji,삼겹살,37.3366206,126.9347363
437,군포시,명짬뽕,myeongjjamppong,"짜장면, 짬뽕",37.3359534,126.9340372
438,군포시,명가스시앤그릴,myeong-gaseusiaengeulil,0,37.360197,126.9295113
439,군포시,계절밥상 산본롯데피트인점,gyejeolbabsang sanbonlosdepiteu-injeom,불고기,37.357729,126.9306537
440,군포시,동경(주) 송추가마골 롯데산본지점,dong-gyeong(ju) songchugamagol losdesanbonjijeom,갈비탕,37.357729,126.9306537
441,군포시,박가부대롯데피트인산본점,tongdwaejibokk-eumjjigae,0,37.357729,126.9306537
442,군포시,반월고야,ban-wolgoya,불고기,37.3247548,126.888816
443,군포시,오븟샤브(O'BEUT),obeus-syabeu(O'BEUT),0,37.3376469,126.9333474
444,군포시,청정흑우촌,cheongjeongheug-uchon,갈비탕,37.3738918,126.944457
445,군포시,박은자 맛사랑,bag-eunja mas-salang,0,37.3594513,126.9329209
446,군포시,박가네갑오징어·착한코다리·착한설렁탕,bagganegab-ojing-eo·chaghankodali·chaghanseolleongtang,0,37.3598113,126.9322884
447,군포시,갈비전문점조양,galbijeonmunjeomjoyang,갈비구이,37.3348092,126.9080964
448,군포시,봉추찜닭,bongchujjimdalg,닭갈비,37.3590897,126.9309233
449,군포시,게아랑,gealang,0,37.3471401,126.9433378
450,군포시,본향칼국수,bonhyangkalgugsu,칼국수,37.3592554,126.922401
451,군포시,수리산 두부마을,sulisan dubuma-eul,0,37.3721118,126.9352348
452,군포시,메콩타이산본점,mekongtaisanbonjeom,0,37.3646664,126.9300149
453,군포시,위드유,wideuyu,0,37.324538,126.8882071
454,군포시,참치왕양승호(본점),chamchiwang-yangseungho(bonjeom),0,37.3598115,126.9326496
455,군포시,월수금통돼지김치찌개&생삼겹,wolsugeumtongdwaejigimchijjigae&saengsamgyeob,삼겹살,37.3363141,126.934477
456,군포시,능이야산본점,neung-iyasanbonjeom,삼계탕,37.3608114,126.9323439
457,군포시,태성추어탕,sinhwapudeuuseolhwa,0,37.3470915,126.9554814
458,군포시,스시노백쉐프 군포산본점,seusinobaegswepeu gunposanbonjeom,0,37.3711651,126.934118
459,군포시,샤브샤브버섯칼국수,syabeusyabeubeoseoskalgugsu,칼국수,37.3453635,126.9403711
460,군포시,금정어시장,geumjeong-eosijang,0,37.3705033,126.9431162
461,군포시,김쉐프,gimswepeu,제육볶음,37.3755046,126.9445348
462,군포시,봉평막국수,bongpyeongmaggugsu,막국수,37.3269514,126.9188137
463,군포시,군포회집,gunpohoejib,0,37.3461124,126.9423681
464,군포시,명가원설농탕,myeong-gawonseolnongtang,곰탕_설렁탕,37.3590012,126.9336437
465,군포시,촛불조방낙지,chosbuljobangnagji,산낙지,37.3429747,126.9382628
466,군포시,수랏간,sulasgan,갈비구이,37.3490293,126.9569813
467,군포시,정선달가마솥,jeongseondalgamasot,삼겹살,37.3359177,126.9084561
468,군포시,마중,majung,0,37.3483661,126.9445671
469,군포시,군포식당,sohojeong,곰탕_설렁탕,37.3554223,126.9472253
470,군포시,해물요리 코다리전문점 박은자 맛사랑,haemul-yoli kodalijeonmunjeom bag-eunja mas-salang,0,37.3517001,126.9451175
471,군포시,이조숯불갈비,ijosuchbulgalbi,갈비구이,37.3536745,126.9476217
472,군포시,신포항막회물회,sinpohangmaghoemulhoe,0,37.3710334,126.9402821
473,군포시,토담샤브샤브,todamsyabeusyabeu,0,37.3591979,126.931149
474,군포시,허니듀(Honey Dew),heonidyu(Honey Dew),0,37.3231998,126.8927333
475,군포시,정연성의탕&찜,jeong-yeonseong-uitang&jjim,매운탕,37.3613365,126.9366442
476,군포시,옥돌돼지갈비,ogdoldwaejigalbi,갈비구이,37.3582508,126.9456994
477,군포시,등촌칼국수,deungchonkalgugsu,칼국수,37.3600544,126.9320963
478,군포시,남도연,namdoyeon,0,37.3599466,126.9325366
479,군포시,동해해물탕,donghaehaemultang,0,37.3701158,126.9430036
480,군포시,미사리밀빛초계국수칼국수,misalimilbichchogyegugsukalgugsu,0,37.3232809,126.892767
481,군포시,설악추어탕,seol-agchueotang,추어탕,37.3587843,126.9326506
482,군포시,뽕잎사랑 산본점,ppong-ipsalang sanbonjeom,0,37.3598115,126.9326496
483,군포시,우정원,ujeong-won,갈비탕,37.3601985,126.9319833
484,군포시,돈내코 통삼겹 금정점,donnaeko tongsamgyeob geumjeongjeom,0,37.3639709,126.9430649
485,군포시,원조설악추어탕,wonjoseol-agchueotang,추어탕,37.342506,126.9379811
486,군포시,완산정,wansanjeong,0,37.357839,126.933848
487,군포시,춘하추동,chunhachudong,"물냉면, 비빔냉면",37.3651979,126.929958
488,군포시,뽕나무집,ppongnamujib,칼국수,37.342506,126.9379811
489,군포시,신선설농탕,sinseonseolnongtang,곰탕_설렁탕,37.3600267,126.9309563
490,군포시,울진물회,uljinmulhoe,0,37.3467518,126.9416453
491,군포시,홍두깨,hongdukkae,0,37.3718865,126.9349866
492,군포시,원테이블,wonteibeul,0,37.3590012,126.9336437
493,군포시,굴&매생이 전문,gul&maesaeng-i jeonmun,0,37.3520612,126.9464829
494,김포시,신선설농탕,sinseonseolnongtang,곰탕_설렁탕,37.6183586,126.7239961
495,김포시,벌말매운탕,beolmalmaeuntang,0,37.646184,126.5482864
496,김포시,수빈관,subingwan,"짜장면, 짬뽕",37.697181,126.5855853
497,김포시,갈비성(사우점),galbiseong(saujeom),갈비구이,37.6194699,126.7177509
498,김포시,신의주찹쌀순대(김포점),sin-uijuchabssalsundae(gimpojeom),0,37.6193048,126.7202774
499,김포시,아희원,ahuiwon,"짜장면, 짬뽕",37.5967441,126.7277682
500,김포시,천등산농원,cheondeungsannong-won,장어구이,37.605077,126.7473292
501,김포시,청기와횟집,cheong-giwahoesjib,0,37.6403203,126.5417394
502,김포시,청원흑염소,cheong-wonheug-yeomso,0,37.712117,126.6113134
503,김포시,신의주찹쌀순대,sin-uijuchabssalsundae,0,37.6003075,126.7673549
504,김포시,채선당(통진점),chaeseondang(tongjinjeom),0,37.6937103,126.59014
505,김포시,돈까스클럽 김포강화점,donkkaseukeulleob gimpoganghwajeom,0,37.6496313,126.5864294
506,김포시,장수촌,jangsuchon,장어구이,37.6502999,126.653644
507,김포시,강남동태탕찜,gangnamdongtaetangjjim,0,37.6540179,126.6291381
508,김포시,태백물닭갈비,taebaegmuldalg-galbi,닭갈비,37.6044175,126.7227119
509,김포시,갈비명가,galbimyeong-ga,갈비구이,37.6321008,126.7064985
510,김포시,월하철렵탕,wolhacheollyeobtang,칼국수,37.7100939,126.5590327
511,김포시,곤지암할매소머리국밥,gonjiamhalmaesomeoligugbab,곰탕_설렁탕,37.6479899,126.701359
512,김포시,엔젤스데이,enjelseudei,0,37.6437657,126.6684383
513,김포시,고창풍천민물장어,gochangpungcheonminmuljang-eo,장어구이,37.6527958,126.6923874
514,김포시,김포해품닭,gimpohaepumdalg,0,37.645994,126.6694707
515,김포시,우래정 김포한우마을,ulaejeong gimpohan-uma-eul,불고기,37.6306294,126.5966178
516,김포시,전주콩나물국밥,jeonjukongnamulgugbab,0,37.6176628,126.7231379
517,김포시,남도애꽃 (김포점),namdoaekkoch (gimpojeom),0,37.659461,126.665444
518,김포시,피자쏘렌토,pijassolento,피자,37.6527958,126.6923874
519,김포시,아라회,alahoe,0,37.640435,126.62745
520,김포시,뱀부포레스트,baembupoleseuteu,피자,37.7035143,126.6610034
521,김포시,한강삼계탕,hangangsamgyetang,삼계탕,37.6535201,126.6971665
522,김포시,다원,dawon,갈비구이,37.7140638,126.5417591
523,김포시,사조참치(김포점),sajochamchi(gimpojeom),0,37.6168258,126.7159714
524,김포시,쌈촌,ssamchon,0,37.6190228,126.7191345
525,김포시,갈비성(고촌점),galbiseong(gochonjeom),갈비구이,37.6019948,126.7731589
526,김포시,흥부네감자탕장기점,heungbunegamjatangjang-gijeom,감자탕,37.6446566,126.6712443
527,김포시,착한낙지,chaghannagji,산낙지,37.6063328,126.7211305
528,김포시,상천장어성,sangcheonjang-eoseong,장어구이,37.6857383,126.6144451
529,김포시,놀부부대찌개&철판구이,nolbubudaejjigae&cheolpangu-i,0,37.6177134,126.6220935
530,김포시,막퍼주는푸줏간,magpeojuneunpujusgan,불고기,37.6008846,126.7721545
531,김포시,이촌옥2nd홍가푸드,ichon-og2ndhong-gapudeu,불고기,37.6394649,126.673692
